country,year,cpi_score.x,power_distance.x,individualism.x,motivation.x,uncertainty_avoidance.x,long_term_orientation.x,indulgence.x,democracy_index.x,democracy_cat.x,freedom_index,cpi_score.y,democracy_index.y,democracy_cat.y,gdp.x,crime_index.x,safety_index.x,power_distance.y,individualism.y,motivation.y,uncertainty_avoidance.y,long_term_orientation.y,indulgence.y,human_development_index.x,life_expectancy.x,expected_years_of_schooling.x,mean_years_of_schooling.x,unemployment_rate.x,crpd_signature_date,crpd_ratification_date,optional_protocol_date,crpd_category,crpd_category_value,gdp.y,human_development_index.y,life_expectancy.y,expected_years_of_schooling.y,mean_years_of_schooling.y,crime_index.y,safety_index.y,unemployment_rate.y
United Arab Emirates,2014,70,NA,NA,NA,NA,NA,NA,2.64,Authoritarian Regime,21,70,2.64,Authoritarian Regime,46865.96,20.8,79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08 Feb 2008,19 Mar 2010,NA,signed & ratified,4,46865.96,NA,NA,NA,NA,20.8,79.2,NA
United Arab Emirates,2013,69,NA,NA,NA,NA,NA,NA,2.52,Authoritarian Regime,22,69,2.52,Authoritarian Regime,45729.61,18,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08 Feb 2008,19 Mar 2010,NA,signed & ratified,4,45729.61,NA,NA,NA,NA,18,82,NA
United Arab Emirates,2012,68,NA,NA,NA,NA,NA,NA,2.58,Authoritarian Regime,NA,68,2.58,Authoritarian Regime,44386.79,35.9,64.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08 Feb 2008,19 Mar 2010,NA,signed & ratified,4,44386.79,NA,NA,NA,NA,35.9,64.1,NA
United Arab Emirates,2011,NA,NA,NA,NA,NA,NA,NA,2.58,Authoritarian Regime,NA,NA,2.58,Authoritarian Regime,40893.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08 Feb 2008,19 Mar 2010,NA,signed & ratified,4,40893.02,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,2010,NA,NA,NA,NA,NA,NA,NA,2.52,Authoritarian Regime,NA,NA,2.52,Authoritarian Regime,34165.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08 Feb 2008,19 Mar 2010,NA,signed & ratified,4,34165.91,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31722.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08 Feb 2008,19 Mar 2010,NA,signed & ratified,4,31722.59,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,2008,NA,NA,NA,NA,NA,NA,NA,2.6,Authoritarian Regime,NA,NA,2.6,Authoritarian Regime,45140.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08 Feb 2008,19 Mar 2010,NA,signed & ratified,4,45140.77,NA,NA,NA,NA,NA,NA,NA
United Kingdom,2023,NA,35,76,66,35,60,69,NA,NA,93,NA,NA,NA,NA,46.9,53.1,35,76,66,35,60,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9,53.1,NA
United Kingdom,2022,73,NA,NA,NA,NA,NA,NA,8.28,Full Democracy,93,73,8.28,Full Democracy,45850.43,46.5,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45850.43,NA,NA,NA,NA,46.5,53.5,NA
United Kingdom,2021,78,NA,NA,NA,NA,NA,NA,8.1,Full Democracy,93,78,8.1,Full Democracy,46585.9,45.3,54.7,NA,NA,NA,NA,NA,NA,0.93,80.74,17.31,13.41,NA,NA,NA,NA,NA,NA,46585.9,0.93,80.74,17.31,13.41,45.3,54.7,NA
United Kingdom,2020,77,NA,NA,NA,NA,NA,NA,8.54,Full Democracy,94,77,8.54,Full Democracy,40318.42,43.7,56.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40318.42,NA,NA,NA,NA,43.7,56.3,NA
United Kingdom,2019,77,NA,NA,NA,NA,NA,NA,8.52,Full Democracy,93,77,8.52,Full Democracy,42747.08,42.7,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,NA,NA,NA,NA,NA,42747.08,NA,NA,NA,NA,42.7,57.3,3.74
United Kingdom,2018,80,NA,NA,NA,NA,NA,NA,8.53,Full Democracy,94,80,8.53,Full Democracy,43306.31,41.2,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,43306.31,NA,NA,NA,NA,41.2,58.8,4
United Kingdom,2017,82,NA,NA,NA,NA,NA,NA,8.53,Full Democracy,95,82,8.53,Full Democracy,40622.69,41.2,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33,NA,NA,NA,NA,NA,40622.69,NA,NA,NA,NA,41.2,58.8,4.33
United Kingdom,2016,81,NA,NA,NA,NA,NA,NA,8.36,Full Democracy,95,81,8.36,Full Democracy,41146.08,43.1,56.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81,NA,NA,NA,NA,NA,41146.08,NA,NA,NA,NA,43.1,56.9,4.81
United Kingdom,2015,81,NA,NA,NA,NA,NA,NA,8.31,Full Democracy,97,81,8.31,Full Democracy,45071.07,42,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,45071.07,NA,NA,NA,NA,42,58,5.3
United Kingdom,2014,78,NA,NA,NA,NA,NA,NA,8.31,Full Democracy,97,78,8.31,Full Democracy,47447.59,42.6,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11,NA,NA,NA,NA,NA,47447.59,NA,NA,NA,NA,42.6,57.4,6.11
United Kingdom,2013,76,NA,NA,NA,NA,NA,NA,8.31,Full Democracy,97,76,8.31,Full Democracy,43449.09,39.8,60.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.52,NA,NA,NA,NA,NA,43449.09,NA,NA,NA,NA,39.8,60.2,7.52
United Kingdom,2012,74,NA,NA,NA,NA,NA,NA,8.21,Full Democracy,NA,74,8.21,Full Democracy,42485.59,46,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.88,NA,NA,NA,NA,NA,42485.59,NA,NA,NA,NA,46,54,7.88
United Kingdom,2011,NA,NA,NA,NA,NA,NA,NA,8.16,Full Democracy,NA,NA,8.16,Full Democracy,42150.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.04,NA,NA,NA,NA,NA,42150.7,NA,NA,NA,NA,NA,NA,8.04
United Kingdom,2010,NA,NA,NA,NA,NA,NA,NA,8.16,Full Democracy,NA,NA,8.16,Full Democracy,39693.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79,NA,NA,NA,NA,NA,39693.19,NA,NA,NA,NA,NA,NA,7.79
United Kingdom,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38820.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.54,NA,NA,NA,NA,NA,38820.01,NA,NA,NA,NA,NA,NA,7.54
United Kingdom,2008,NA,NA,NA,NA,NA,NA,NA,8.15,Full Democracy,NA,NA,8.15,Full Democracy,47432.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.62,NA,NA,NA,NA,NA,47432.88,NA,NA,NA,NA,NA,NA,5.62
United States,2023,NA,40,60,62,46,50,68,NA,NA,83,NA,NA,NA,NA,49,51,40,60,62,46,50,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,51,NA
United States,2022,NA,NA,NA,NA,NA,NA,NA,7.85,Flawed Democracy,83,NA,7.85,Flawed Democracy,76398.59,48.2,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65,NA,NA,NA,NA,NA,76398.59,NA,NA,NA,NA,48.2,51.8,3.65
United States,2021,NA,NA,NA,NA,NA,NA,NA,7.85,Flawed Democracy,83,NA,7.85,Flawed Democracy,70219.47,47.7,52.3,NA,NA,NA,NA,NA,NA,0.92,77.2,16.28,13.68,5.35,NA,NA,NA,NA,NA,70219.47,0.92,77.2,16.28,13.68,47.7,52.3,5.35
United States,2020,NA,NA,NA,NA,NA,NA,NA,7.92,Flawed Democracy,86,NA,7.92,Flawed Democracy,63528.63,47.2,52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.05,NA,NA,NA,NA,NA,63528.63,NA,NA,NA,NA,47.2,52.8,8.05
United States,2019,NA,NA,NA,NA,NA,NA,NA,7.96,Flawed Democracy,86,NA,7.96,Flawed Democracy,65120.39,47.1,52.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67,NA,NA,NA,NA,NA,65120.39,NA,NA,NA,NA,47.1,52.9,3.67
United States,2018,NA,NA,NA,NA,NA,NA,NA,7.96,Flawed Democracy,86,NA,7.96,Flawed Democracy,62823.31,49.6,50.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,62823.31,NA,NA,NA,NA,49.6,50.4,3.9
United States,2017,NA,NA,NA,NA,NA,NA,NA,7.98,Flawed Democracy,89,NA,7.98,Flawed Democracy,59907.75,48.8,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36,NA,NA,NA,NA,NA,59907.75,NA,NA,NA,NA,48.8,51.2,4.36
United States,2016,NA,NA,NA,NA,NA,NA,NA,7.98,Flawed Democracy,90,NA,7.98,Flawed Democracy,57866.74,48.9,51.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87,NA,NA,NA,NA,NA,57866.74,NA,NA,NA,NA,48.9,51.1,4.87
United States,2015,NA,NA,NA,NA,NA,NA,NA,8.05,Full Democracy,92,NA,8.05,Full Democracy,56762.73,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28,NA,NA,NA,NA,NA,56762.73,NA,NA,NA,NA,50,50,5.28
United States,2014,NA,NA,NA,NA,NA,NA,NA,8.11,Full Democracy,92,NA,8.11,Full Democracy,55123.85,50.1,49.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17,NA,NA,NA,NA,NA,55123.85,NA,NA,NA,NA,50.1,49.9,6.17
United States,2013,NA,NA,NA,NA,NA,NA,NA,8.11,Full Democracy,93,NA,8.11,Full Democracy,53291.13,53.4,46.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.37,NA,NA,NA,NA,NA,53291.13,NA,NA,NA,NA,53.4,46.6,7.37
United States,2012,NA,NA,NA,NA,NA,NA,NA,8.11,Full Democracy,NA,NA,8.11,Full Democracy,51784.42,64.9,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07,NA,NA,NA,NA,NA,51784.42,NA,NA,NA,NA,64.9,35.1,8.07
United States,2011,NA,NA,NA,NA,NA,NA,NA,8.11,Full Democracy,NA,NA,8.11,Full Democracy,50065.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.95,NA,NA,NA,NA,NA,50065.97,NA,NA,NA,NA,NA,NA,8.95
United States,2010,NA,NA,NA,NA,NA,NA,NA,8.18,Full Democracy,NA,NA,8.18,Full Democracy,48650.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63,NA,NA,NA,NA,NA,48650.64,NA,NA,NA,NA,NA,NA,9.63
United States,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47194.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,NA,NA,NA,NA,NA,47194.94,NA,NA,NA,NA,NA,NA,9.25
United States,2008,NA,NA,NA,NA,NA,NA,NA,8.22,Full Democracy,NA,NA,8.22,Full Democracy,48570.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78,NA,NA,NA,NA,NA,48570.05,NA,NA,NA,NA,NA,NA,5.78
United States of America,2022,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Jul 2009,NA,NA,signed,2,NA,NA,NA,NA,NA,NA,NA,NA
United States of America,2021,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Jul 2009,NA,NA,signed,2,NA,NA,NA,NA,NA,NA,NA,NA
United States of America,2020,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Jul 2009,NA,NA,signed,2,NA,NA,NA,NA,NA,NA,NA,NA
United States of America,2019,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Jul 2009,NA,NA,signed,2,NA,NA,NA,NA,NA,NA,NA,NA
United States of America,2018,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Jul 2009,NA,NA,signed,2,NA,NA,NA,NA,NA,NA,NA,NA
United States of America,2017,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Jul 2009,NA,NA,signed,2,NA,NA,NA,NA,NA,NA,NA,NA
United States of America,2016,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Jul 2009,NA,NA,signed,2,NA,NA,NA,NA,NA,NA,NA,NA
United States of America,2015,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Jul 2009,NA,NA,signed,2,NA,NA,NA,NA,NA,NA,NA,NA
United States of America,2014,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Jul 2009,NA,NA,signed,2,NA,NA,NA,NA,NA,NA,NA,NA
United States of America,2013,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Jul 2009,NA,NA,signed,2,NA,NA,NA,NA,NA,NA,NA,NA
United States of America,2012,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 Jul 2009,NA,NA,signed,2,NA,NA,NA,NA,NA,NA,NA,NA
Upper middle income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10794.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10794.93,NA,NA,NA,NA,NA,NA,NA
Upper middle income,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10257.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.38684577102864,NA,NA,NA,NA,NA,10257.28,NA,NA,NA,NA,NA,NA,6.38684577102864
Upper middle income,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8649.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.77157441533273,NA,NA,NA,NA,NA,8649.37,NA,NA,NA,NA,NA,NA,6.77157441533273
Upper middle income,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9006.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03779065564716,NA,NA,NA,NA,NA,9006.04,NA,NA,NA,NA,NA,NA,6.03779065564716
Upper middle income,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8895.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.90330828740282,NA,NA,NA,NA,NA,8895.01,NA,NA,NA,NA,NA,NA,5.90330828740282
Upper middle income,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8335.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37502190524408,NA,NA,NA,NA,NA,8335.16,NA,NA,NA,NA,NA,NA,5.37502190524408
Upper middle income,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7590.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7590.18,NA,NA,NA,NA,NA,NA,NA
Upper middle income,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7664.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7664.05,NA,NA,NA,NA,NA,NA,NA
Upper middle income,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8218.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00642453074588,NA,NA,NA,NA,NA,8218.3,NA,NA,NA,NA,NA,NA,5.00642453074588
Upper middle income,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8056.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98464733996337,NA,NA,NA,NA,NA,8056.66,NA,NA,NA,NA,NA,NA,4.98464733996337
Upper middle income,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7596.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06494491382924,NA,NA,NA,NA,NA,7596.72,NA,NA,NA,NA,NA,NA,5.06494491382924
Upper middle income,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7163.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18904861835807,NA,NA,NA,NA,NA,7163.54,NA,NA,NA,NA,NA,NA,5.18904861835807
Upper middle income,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5979.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21975249726311,NA,NA,NA,NA,NA,5979.91,NA,NA,NA,NA,NA,NA,5.21975249726311
Upper middle income,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4911.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78418257261398,NA,NA,NA,NA,NA,4911.18,NA,NA,NA,NA,NA,NA,5.78418257261398
Upper middle income,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5119.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.40089779999703,NA,NA,NA,NA,NA,5119.62,NA,NA,NA,NA,NA,NA,5.40089779999703
Uruguay,2023,NA,61,60,38,98,28,53,NA,NA,96,NA,NA,NA,NA,52.7,47.3,61,60,38,98,28,53,NA,NA,NA,NA,NA,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,NA,NA,NA,NA,NA,52.7,47.3,NA
Uruguay,2022,74,NA,NA,NA,NA,NA,NA,8.91,Full Democracy,97,74,8.91,Full Democracy,20795.04,51.4,48.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.87,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,20795.04,NA,NA,NA,NA,51.4,48.6,7.87
Uruguay,2021,73,NA,NA,NA,NA,NA,NA,8.85,Full Democracy,98,73,8.85,Full Democracy,17924,51.2,48.8,NA,NA,NA,NA,NA,NA,0.81,75.44,16.83,8.98,9.29,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,17924,0.81,75.44,16.83,8.98,51.2,48.8,9.29
Uruguay,2020,71,NA,NA,NA,NA,NA,NA,8.61,Full Democracy,98,71,8.61,Full Democracy,15650.5,53.8,46.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.33,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,15650.5,NA,NA,NA,NA,53.8,46.2,10.33
Uruguay,2019,71,NA,NA,NA,NA,NA,NA,8.38,Full Democracy,98,71,8.38,Full Democracy,18098.36,52,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.73,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,18098.36,NA,NA,NA,NA,52,48,8.73
Uruguay,2018,70,NA,NA,NA,NA,NA,NA,8.38,Full Democracy,98,70,8.38,Full Democracy,19026.05,51.8,48.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.34,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,19026.05,NA,NA,NA,NA,51.8,48.2,8.34
Uruguay,2017,70,NA,NA,NA,NA,NA,NA,8.12,Full Democracy,98,70,8.12,Full Democracy,18995.4,51.6,48.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,18995.4,NA,NA,NA,NA,51.6,48.4,7.89
Uruguay,2016,71,NA,NA,NA,NA,NA,NA,8.17,Full Democracy,98,71,8.17,Full Democracy,16837.94,53.1,46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.84,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,16837.94,NA,NA,NA,NA,53.1,46.9,7.84
Uruguay,2015,74,NA,NA,NA,NA,NA,NA,8.17,Full Democracy,98,74,8.17,Full Democracy,16950.75,47.2,52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.49,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,16950.75,NA,NA,NA,NA,47.2,52.8,7.49
Uruguay,2014,73,NA,NA,NA,NA,NA,NA,8.17,Full Democracy,98,73,8.17,Full Democracy,18131.58,46.6,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.55,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,18131.58,NA,NA,NA,NA,46.6,53.4,6.55
Uruguay,2013,73,NA,NA,NA,NA,NA,NA,8.17,Full Democracy,97,73,8.17,Full Democracy,18140.89,45,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.44,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,18140.89,NA,NA,NA,NA,45,55,6.44
Uruguay,2012,72,NA,NA,NA,NA,NA,NA,8.17,Full Democracy,NA,72,8.17,Full Democracy,16087.25,42.8,57.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,16087.25,NA,NA,NA,NA,42.8,57.2,6.45
Uruguay,2011,NA,NA,NA,NA,NA,NA,NA,8.17,Full Democracy,NA,NA,8.17,Full Democracy,14975.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.31,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,14975.56,NA,NA,NA,NA,NA,NA,6.31
Uruguay,2010,NA,NA,NA,NA,NA,NA,NA,8.1,Full Democracy,NA,NA,8.1,Full Democracy,12512.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,12512.59,NA,NA,NA,NA,NA,NA,7.16
Uruguay,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9780.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.74,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,9780.74,NA,NA,NA,NA,NA,NA,7.74
Uruguay,2008,NA,NA,NA,NA,NA,NA,NA,8.08,Full Democracy,NA,NA,8.08,Full Democracy,9328.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.03,03 Apr 2007,11 Feb 2009,28 Oct 2011,signed & ratified & protocol,5,9328.07,NA,NA,NA,NA,NA,NA,8.03
Us Virgin Islands,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9,39.1,NA
Us Virgin Islands,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9,39.1,NA
Uzbekistan,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,33.5,66.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Feb 2009,28 Jun 2021,NA,signed & ratified,4,NA,NA,NA,NA,NA,33.5,66.5,NA
Uzbekistan,2022,31,NA,NA,NA,NA,NA,NA,2.12,Authoritarian Regime,11,31,2.12,Authoritarian Regime,2255.15,33.8,66.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 Feb 2009,28 Jun 2021,NA,signed & ratified,4,2255.15,NA,NA,NA,NA,33.8,66.2,NA
Uzbekistan,2021,28,NA,NA,NA,NA,NA,NA,2.12,Authoritarian Regime,11,28,2.12,Authoritarian Regime,1993.42,34.7,65.3,NA,NA,NA,NA,NA,NA,0.73,70.86,12.48,11.9,NA,27 Feb 2009,28 Jun 2021,NA,signed & ratified,4,1993.42,0.73,70.86,12.48,11.9,34.7,65.3,NA
Uzbekistan,2020,26,NA,NA,NA,NA,NA,NA,2.12,Authoritarian Regime,10,26,2.12,Authoritarian Regime,1759.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.29,27 Feb 2009,28 Jun 2021,NA,signed & ratified,4,1759.31,NA,NA,NA,NA,NA,NA,5.29
Uzbekistan,2019,25,NA,NA,NA,NA,NA,NA,2.01,Authoritarian Regime,9,25,2.01,Authoritarian Regime,1795.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.98,27 Feb 2009,28 Jun 2021,NA,signed & ratified,4,1795.2,NA,NA,NA,NA,NA,NA,8.98
Uzbekistan,2018,23,NA,NA,NA,NA,NA,NA,2.01,Authoritarian Regime,7,23,2.01,Authoritarian Regime,1604.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.35,27 Feb 2009,28 Jun 2021,NA,signed & ratified,4,1604.26,NA,NA,NA,NA,NA,NA,9.35
Uzbekistan,2017,22,NA,NA,NA,NA,NA,NA,1.95,Authoritarian Regime,3,22,1.95,Authoritarian Regime,1916.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83,27 Feb 2009,28 Jun 2021,NA,signed & ratified,4,1916.76,NA,NA,NA,NA,NA,NA,5.83
Uzbekistan,2016,21,NA,NA,NA,NA,NA,NA,1.95,Authoritarian Regime,3,21,1.95,Authoritarian Regime,2704.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16,27 Feb 2009,28 Jun 2021,NA,signed & ratified,4,2704.68,NA,NA,NA,NA,NA,NA,5.16
